Customer_ID,Name,City,Age,Gender,Income,Purchase_Amount,Product_Category,Payment_Method,Transaction_Date
CUST1271,Hani,BSD,48.0,Male,47564078.0,19571461.0,Fashion,Bank Transfer,2024-09-28
CUST1272,Hani,Medan,41.0,Male,14768963.0,521280.0,Groceries,Credit Card,2024-09-29
CUST1273,Hani,Yogyakarta,52.0,Male,17263315.0,1009245.0,Fashion,Cash,2024-09-30
CUST1274,Andi,Jakarta,61.0,Male,6868452.0,17218423.0,Groceries,Credit Card,2024-10-01
CUST1275,Dewi,Jakarta,62.0,Male,32171429.0,16093238.0,Furniture,Credit Card,2024-10-02
CUST1276,Andi,Bandung,51.0,Female,30366868.0,16111662.0,Groceries,Bank Transfer,2024-10-03
CUST1277,Fajar,Medan,20.0,Female,11074037.0,18107962.0,Sports,E-Wallet,2024-10-04
CUST1278,Andi,Bandung,54.0,Male,37867175.0,14973290.0,Electronics,Credit Card,2024-10-05
CUST1279,Budi,Bandung,60.0,Male,30906918.0,692632.0,Furniture,E-Wallet,2024-10-06
CUST1280,Dewi,Bandung,57.0,Male,16822356.0,12525714.0,Furniture,Bank Transfer,2024-10-07
CUST1281,Dewi,Yogyakarta,,Male,,,Sports,,2024-10-08
CUST1282,Fajar,Yogyakarta,40.0,Female,48677485.0,18039405.0,Groceries,Bank Transfer,2024-10-09
CUST1283,Gilang,Surabaya,61.0,Male,43562875.0,12359034.0,Electronics,Cash,2024-10-10
CUST1284,Budi,Surabaya,56.0,Male,46281526.0,5830385.0,Groceries,E-Wallet,2024-10-11
CUST1285,Citra,Bandung,32.0,Male,46420892.0,2481486.0,Fashion,E-Wallet,2024-10-12
CUST1286,Andi,Medan,21.0,Male,10303693.0,13914531.0,Groceries,Cash,2024-10-13
CUST1287,Eka,Jakarta,46.0,Female,22992066.0,8268326.0,Furniture,E-Wallet,2024-10-14
CUST1288,Andi,Yogyakarta,39.0,Male,13108631.0,12650508.0,Electronics,Cash,2024-10-15
CUST1289,Hani,Medan,42.0,Male,47613348.0,17002654.0,Groceries,Credit Card,2024-10-16
CUST1290,Andi,BSD,,Female,,,Electronics,,2024-10-17
CUST1291,Citra,Yogyakarta,,Female,,,Electronics,,2024-10-18
CUST1292,Andi,Yogyakarta,50.0,Female,28464695.0,7185904.0,Fashion,E-Wallet,2024-10-19
CUST1293,Budi,Surabaya,33.0,Male,44822973.0,13924880.0,Fashion,Cash,2024-10-20
CUST1294,Budi,Jakarta,,Male,,,Furniture,,2024-10-21
CUST1295,Dewi,Jakarta,59.0,Female,22726497.0,10687999.0,Sports,Credit Card,2024-10-22
CUST1296,Fajar,BSD,61.0,Female,27133277.0,2901445.0,Electronics,Cash,2024-10-23
CUST1297,Gilang,BSD,19.0,Female,37849361.0,13013082.0,Sports,Credit Card,2024-10-24
CUST1298,Eka,Yogyakarta,52.0,Female,39059026.0,11352748.0,Furniture,Bank Transfer,2024-10-25
CUST1299,Hani,Bandung,59.0,Female,21020510.0,12053070.0,Electronics,E-Wallet,2024-10-26
CUST1300,Andi,Surabaya,51.0,Female,34386811.0,6939789.0,Electronics,E-Wallet,2024-10-27
CUST1301,Andi,Surabaya,47.0,Male,44266066.0,8670556.0,Sports,Credit Card,2024-10-28
CUST1302,Citra,Yogyakarta,30.0,Male,38969234.0,19460030.0,Groceries,Bank Transfer,2024-10-29
CUST1303,Fajar,Medan,30.0,Male,36997463.0,15094127.0,Fashion,CREDIT CARD,2024-10-30
CUST1304,Budi,Bandung,35.0,Female,29256492.0,1306751.0,Groceries,Cash,2024-10-31
CUST1305,Eka,Yogyakarta,49.0,Female,18663645.0,1053692.0,Sports,E-Wallet,2024-11-01
CUST1306,Dewi,Bandung,49.0,Female,22567589.0,17094986.0,Fashion,Credit Card,2024-11-02
CUST1307,Budi,Bandung,52.0,Female,31849268.0,16372265.0,Groceries,Credit Card,2024-11-03
CUST1308,Hani,Bandung,56.0,Female,34632286.0,7069129.0,Fashion,Cash,2024-11-04
CUST1309,Fajar,Yogyakarta,63.0,Female,10061183.0,10925853.0,Electronics,Bank Transfer,2024-11-05
CUST1310,Hani,Surabaya,46.0,Male,23064274.0,16615348.0,Groceries,Bank Transfer,2024-11-06
CUST1311,Gilang,Surabaya,46.0,Male,14592111.0,18667224.0,Fashion,Cash,2024-11-07
CUST1312,Dewi,Bandung,61.0,Female,32324003.0,18703741.0,Fashion,Cash,2024-11-08
CUST1313,Gilang,Medan,33.0,Male,3290998.0,4613070.0,Fashion,Credit Card,2024-11-09
CUST1314,Citra,Jakarta,,Female,,,Groceries,,2024-11-10
CUST1315,Hani,Yogyakarta,64.0,Male,9367712.0,1578768.0,Furniture,Cash,2024-11-11
CUST1316,Citra,Jakarta,27.0,Female,47991633.0,16741511.0,Groceries,Cash,2024-11-12
CUST1317,Andi,Medan,47.0,Female,10997043.0,10053821.0,Sports,BankTransfer,2024-11-13
CUST1318,Gilang,Yogyakarta,42.0,Male,3181360.0,15108832.0,Groceries,Cash,2024-11-14
CUST1319,Fajar,Bandung,56.0,Male,22221242.0,502980.0,Fashion,Cash,2024-11-15
CUST1320,Hani,Surabaya,37.0,Female,22292635.0,9657540.0,Electronics,Bank Transfer,2024-11-16
CUST1321,Eka,Jakarta,22.0,Female,8532410.0,14822791.0,Groceries,Credit Card,2024-11-17
CUST1322,Dewi,BSD,18.0,Male,7138286.0,14263844.0,Groceries,Bank Transfer,2024-11-18
CUST1323,Budi,BSD,47.0,Male,14031669.0,7032667.0,Fashion,Credit Card,2024-11-19
CUST1324,Fajar,Medan,20.0,Female,11333100.0,9937695.0,Electronics,E-Wallet,2024-11-20
CUST1325,Fajar,Bandung,62.0,Male,9893728.0,19408744.0,Electronics,Cash,2024-11-21
CUST1326,Citra,Jakarta,31.0,Female,21904815.0,2208542.0,Sports,E-Wallet,2024-11-22
CUST1327,Gilang,Bandung,,Female,,,Groceries,,2024-11-23
CUST1328,Hani,Jakarta,21.0,Female,41488026.0,9426243.0,Electronics,Bank Transfer,2024-11-24
CUST1329,Hani,Medan,35.0,Female,18697605.0,18263905.0,Electronics,Bank Transfer,2024-11-25
CUST1330,Andi,Medan,54.0,Male,31997166.0,12304734.0,Furniture,E-Wallet,2024-11-26
CUST1331,Andi,BSD,,Male,,,Furniture,,2024-11-27
CUST1332,Dewi,Bandung,18.0,Male,27100710.0,2946230.0,Electronics,E-Wallet,2024-11-28
CUST1333,Citra,Yogyakarta,63.0,Male,43253576.0,14070696.0,Sports,cashh,2024-11-29
CUST1334,Fajar,BSD,,Male,,,Electronics,,2024-11-30
CUST1335,Hani,Bandung,26.0,Male,16099507.0,5653535.0,Fashion,E-Wallet,2024-12-01
CUST1336,Eka,BSD,32.0,Male,15285500.0,3778621.0,Groceries,Cash,2024-12-02
CUST1337,Citra,Yogyakarta,41.0,Female,49801033.0,4656766.0,Sports,Cash,2024-12-03
CUST1338,Dewi,Surabaya,21.0,Male,30428913.0,15174661.0,Fashion,Bank Transfer,2024-12-04
CUST1339,Dewi,Surabaya,29.0,Male,41844162.0,6327018.0,Sports,Cash,2024-12-05
CUST1340,Citra,Surabaya,54.0,Female,48405132.0,9786599.0,Fashion,Cash,2024-12-06
CUST1341,Dewi,Surabaya,54.0,Male,39793968.0,7071138.0,Groceries,Bank Transfer,2024-12-07
CUST1342,Citra,Jakarta,60.0,Male,36007453.0,15337307.0,Groceries,E-Wallet,2024-12-08
CUST1343,Budi,Surabaya,23.0,Female,18341821.0,10302796.0,Furniture,Credit Card,2024-12-09
CUST1344,Citra,Yogyakarta,56.0,Male,38880565.0,10595967.0,Fashion,Credit Card,2024-12-10
CUST1345,Gilang,Medan,63.0,Male,34979500.0,8707009.0,Furniture,Credit Card,2024-12-11
CUST1346,Citra,Medan,,Male,,,Fashion,,2024-12-12
CUST1347,Dewi,Jakarta,28.0,Female,13538832.0,7645189.0,Furniture,Cash,2024-12-13
CUST1348,Hani,Surabaya,30.0,Male,36251322.0,11656367.0,Groceries,Credit Card,2024-12-14
CUST1349,Gilang,Surabaya,51.0,Male,10948140.0,8952545.0,Sports,E-Wallet,2024-12-15
CUST1350,Dewi,Surabaya,42.0,Female,8720626.0,15375664.0,Furniture,Cash,2024-12-16
CUST1351,Andi,BSD,24.0,Male,16654772.0,2781206.0,Fashion,Bank Transfer,2024-12-17
CUST1352,Andi,Bandung,21.0,Female,42776146.0,287771.0,Fashion,Credit Card,2024-12-18
CUST1353,Hani,BSD,25.0,Female,42929257.0,17114415.0,Groceries,Cash,2024-12-19
CUST1354,Hani,Bandung,37.0,Male,41560290.0,7390213.0,Fashion,Credit Card,2024-12-20
CUST1355,Gilang,Surabaya,46.0,Female,36422637.0,14492507.0,Electronics,Credit Card,2024-12-21
CUST1356,Budi,Surabaya,62.0,Female,32168537.0,19734497.0,Sports,Credit Card,2024-12-22
CUST1357,Hani,BSD,,Male,,,Furniture,,2024-12-23
CUST1358,Andi,BSD,27.0,Female,39970303.0,19151532.0,Sports,E-Wallet,2024-12-24
CUST1359,Citra,Bandung,60.0,Female,27774704.0,12091223.0,Groceries,Cash,2024-12-25
CUST1360,Dewi,Medan,51.0,Male,24740617.0,851518.0,Furniture,creditcard,2024-12-26
CUST1361,Andi,Bandung,43.0,Male,15429667.0,17390529.0,Furniture,Cash,2024-12-27
CUST1362,Andi,BSD,,Male,,,Electronics,,2024-12-28
CUST1363,Budi,Yogyakarta,,Female,,,Groceries,,2024-12-29
CUST1364,Gilang,BSD,23.0,Male,13636547.0,16816407.0,Fashion,Cash,2024-12-30
CUST1365,Gilang,Yogyakarta,22.0,Female,15743293.0,2432214.0,Electronics,Bank Transfer,2024-12-31
CUST1366,Fajar,Jakarta,22.0,Female,42467750.0,5181820.0,Electronics,E-Wallet,2025-01-01
CUST1367,Budi,BSD,64.0,Female,16487010.0,9142832.0,Sports,Bank Transfer,2025-01-02
CUST1368,Citra,sby,40.0,Female,49206264.0,2350397.0,Sports,E-Wallet,2025-01-03
CUST1369,Gilang,Medan,26.0,Female,33190179.0,10487892.0,Sports,Cash,2025-01-04
CUST1370,Dewi,Bandung,52.0,Female,47690216.0,10490284.0,Electronics,Bank Transfer,2025-01-05
CUST1371,Hani,Yogyakarta,,Female,,,Fashion,,2025-01-06
CUST1372,Budi,Bandung,59.0,Male,30804333.0,15950898.0,Furniture,Bank Transfer,2025-01-07
CUST1373,Hani,Jakarta,52.0,Male,6651387.0,8943026.0,Sports,E-Wallet,2025-01-08
CUST1374,Andi,Yogyakarta,35.0,Female,30270507.0,7826360.0,Fashion,Cash,2025-01-09
CUST1375,Dewi,Bandung,34.0,Female,47470459.0,1572542.0,Groceries,E-Wallet,2025-01-10
CUST1376,Dewi,BSD,41.0,Male,38266104.0,4573014.0,Sports,Bank Transfer,2025-01-11
CUST1377,Andi,Surabaya,20.0,Female,8905950.0,13345462.0,Furniture,Bank Transfer,2025-01-12
CUST1378,Budi,Jakarta,49.0,Male,6212883.0,17439837.0,Groceries,Credit Card,2025-01-13
CUST1379,Andi,Bandung,52.0,Male,6028631.0,3629801.0,Groceries,Cash,2025-01-14
CUST1380,Hani,Jakarta,55.0,Male,17218200.0,4908163.0,Furniture,Cash,2025-01-15
CUST1381,Fajar,Jakarta,30.0,Female,17987811.0,6384851.0,Sports,Bank Transfer,2025-01-16
CUST1382,Dewi,Yogyakarta,,Female,,,Electronics,,2025-01-17
CUST1383,Eka,Yogyakarta,42.0,Male,9423959.0,12683071.0,Furniture,Credit Card,2025-01-18
CUST1384,Eka,Surabaya,26.0,Male,46721579.0,12301841.0,Furniture,E-Wallet,2025-01-19
CUST1385,Hani,BSD,21.0,Male,7024733.0,9700177.0,Furniture,Cash,2025-01-20
CUST1386,Citra,Jakarta,31.0,Male,24636437.0,13049915.0,Groceries,Bank Transfer,2025-01-21
CUST1387,Gilang,Bandung,54.0,Male,46357062.0,1295885.0,Fashion,E-Wallet,2025-01-22
CUST1388,Andi,Medan,51.0,Female,45895286.0,9644691.0,Electronics,E-Wallet,2025-01-23
CUST1389,Andi,Jakarta,28.0,Male,3019675.0,3998190.0,Sports,Credit Card,2025-01-24
CUST1390,Citra,Jakarta,,Female,,,Sports,,2025-01-25
CUST1391,Citra,Surabaya,20.0,Male,29133385.0,19620190.0,Fashion,Cash,2025-01-26
CUST1392,Hani,BSD,45.0,Female,30164495.0,11980707.0,Furniture,Bank Transfer,2025-01-27
CUST1393,Hani,Medan,,Female,,,Electronics,,2025-01-28
CUST1394,Citra,Yogyakarta,26.0,Female,33115806.0,11821786.0,Sports,Bank Transfer,2025-01-29
CUST1395,Dewi,Yogyakarta,20.0,Female,7464344.0,8297590.0,Sports,Cash,2025-01-30
CUST1396,Hani,Bandung,42.0,Female,13797637.0,8282535.0,Furniture,Cash,2025-01-31
CUST1397,Fajar,Medan,51.0,Female,15310059.0,13019819.0,Fashion,Credit Card,2025-02-01
CUST1398,Hani,Yogyakarta,29.0,Male,3566088.0,19461398.0,Electronics,Cash,2025-02-02
CUST1399,Andi,Bandung,59.0,Female,16727532.0,10296894.0,Fashion,Cash,2025-02-03
CUST1400,Hani,BSD,26.0,Male,43113379.0,13088365.0,Fashion,Bank Transfer,2025-02-04
CUST1401,Dewi,Bandung,32.0,Female,13151607.0,4463089.0,Electronics,Bank Transfer,2025-02-05
CUST1402,Citra,Yogyakarta,57.0,Female,3658003.0,14984599.0,Electronics,E-Wallet,2025-02-06
CUST1403,Andi,Surabaya,42.0,Male,47343121.0,19675137.0,Sports,Credit Card,2025-02-07
CUST1404,Hani,Surabaya,22.0,Female,3805113.0,12862750.0,Sports,Bank Transfer,2025-02-08
CUST1405,Dewi,meddn,28.0,Male,12322004.0,17319120.0,Electronics,Cash,2025-02-09
CUST1406,Fajar,Yogyakarta,51.0,Male,8028035.0,5192792.0,Groceries,E-Wallet,2025-02-10
CUST1407,Hani,Surabaya,41.0,Male,14551409.0,678526.0,Sports,Bank Transfer,2025-02-11
CUST1408,Dewi,Medan,32.0,Male,23811680.0,6712208.0,Groceries,Credit Card,2025-02-12
CUST1409,Fajar,BSD,55.0,Female,29769370.0,14344857.0,Electronics,Credit Card,2025-02-13
CUST1410,Citra,Bandung,25.0,Female,18433222.0,7687676.0,Sports,E-Wallet,2025-02-14
CUST1411,Hani,Bandung,22.0,Male,38646533.0,17714609.0,Fashion,E-Wallet,2025-02-15
CUST1412,Fajar,Yogyakarta,43.0,Female,42549566.0,11834111.0,Electronics,E-Wallet,2025-02-16
CUST1413,Andi,Surabaya,35.0,Female,13347918.0,16641989.0,Furniture,E-Wallet,2025-02-17
CUST1414,Citra,Surabaya,23.0,Male,29621905.0,914422.0,Groceries,E-Wallet,2025-02-18
CUST1415,Andi,Jakarta,54.0,Female,35382711.0,14707153.0,Electronics,Cash,2025-02-19
CUST1416,Eka,BSD,30.0,Male,9208714.0,16506440.0,Electronics,Cash,2025-02-20
CUST1417,Budi,Medan,45.0,Male,47106899.0,19140645.0,Sports,Bank Transfer,2025-02-21
CUST1418,Hani,Bandung,22.0,Female,15834263.0,12763723.0,Sports,Credit Card,2025-02-22
CUST1419,Fajar,Jakarta,30.0,Female,33647215.0,19815903.0,Sports,Cash,2025-02-23
CUST1420,Budi,Jakarta,34.0,Female,15124052.0,16292668.0,Furniture,Cash,2025-02-24
CUST1421,Budi,Yogyakarta,57.0,Male,26119273.0,5253435.0,Sports,Cash,2025-02-25
CUST1422,Fajar,Bandung,62.0,Male,30758455.0,1516842.0,Electronics,Bank Transfer,2025-02-26
CUST1423,Citra,Yogyakarta,,Female,,,Sports,,2025-02-27
CUST1424,Hani,Medan,46.0,Female,46405476.0,10770216.0,Fashion,Bank Transfer,2025-02-28
CUST1425,Eka,Jakarta,20.0,Female,49389268.0,3741771.0,Sports,Credit Card,2025-03-01
CUST1426,Andi,Jakarta,57.0,Female,31046417.0,6528099.0,Furniture,Credit Card,2025-03-02
CUST1427,Dewi,BSD,51.0,Male,21640452.0,4179441.0,Fashion,Credit Card,2025-03-03
CUST1428,Andi,Medan,57.0,Female,30512406.0,5456430.0,Electronics,Credit Card,2025-03-04
CUST1429,Dewi,Jakarta,44.0,Male,48516505.0,17837868.0,Electronics,Cash,2025-03-05
CUST1430,Andi,Medan,30.0,Male,18851428.0,2288370.0,Groceries,Cash,2025-03-06
CUST1431,Fajar,Bandung,,Female,,,Fashion,,2025-03-07
CUST1432,Eka,Surabaya,50.0,Female,46542832.0,10037093.0,Groceries,E-Wallet,2025-03-08
CUST1433,Hani,Jakarta,23.0,Female,49417810.0,10055951.0,Fashion,Credit Card,2025-03-09
CUST1434,Dewi,BSD,41.0,Male,16981528.0,13590123.0,Fashion,Bank Transfer,2025-03-10
CUST1435,Hani,Bandung,36.0,Female,43956756.0,14123346.0,Furniture,Cash,2025-03-11
CUST1436,Hani,Medan,33.0,Female,27723448.0,14496836.0,Groceries,Cash,2025-03-12
CUST1437,Hani,Yogyakarta,57.0,Male,23275624.0,13969526.0,Furniture,E-Wallet,2025-03-13
CUST1438,Gilang,Bandung,45.0,Female,30531424.0,7085945.0,Fashion,E-Wallet,2025-03-14
CUST1439,Citra,Jakarta,50.0,Male,48620401.0,9244220.0,Electronics,E-Wallet,2025-03-15
CUST1440,Andi,Medan,58.0,Female,8403252.0,2176475.0,Fashion,Bank Transfer,2025-03-16
CUST1441,Hani,Surabaya,30.0,Male,31204739.0,2241912.0,Furniture,Cash,2025-03-17
CUST1442,Andi,Bandung,60.0,Female,7151785.0,3244311.0,Groceries,Cash,2025-03-18
CUST1443,Hani,Jakarta,62.0,Female,49021624.0,17162838.0,Groceries,E-Wallet,2025-03-19
CUST1444,Dewi,BSD,42.0,Male,32489478.0,18840105.0,Furniture,Credit Card,2025-03-20
CUST1445,Citra,Yogyakarta,59.0,Male,36354320.0,12514998.0,Groceries,E-Wallet,2025-03-21
CUST1446,Citra,Medan,53.0,Female,26166524.0,18273652.0,Sports,Bank Transfer,2025-03-22
CUST1447,Fajar,Bandung,44.0,Male,40192252.0,9156148.0,Electronics,E-Wallet,2025-03-23
CUST1448,Gilang,Bandung,55.0,Male,6284321.0,2295690.0,Electronics,E-Wallet,2025-03-24
CUST1449,Fajar,Surabaya,24.0,Male,20456057.0,10076844.0,Electronics,Bank Transfer,2025-03-25
CUST1450,Fajar,Surabaya,22.0,Male,25197928.0,13499140.0,Groceries,E-Wallet,2025-03-26
CUST1451,Fajar,BSD,60.0,Female,47882342.0,13952523.0,Groceries,ewallet,2025-03-27
CUST1452,Fajar,Yogyakarta,62.0,Female,23229717.0,19859626.0,Fashion,Credit Card,2025-03-28
CUST1453,Fajar,BSD,48.0,Male,11433840.0,18281571.0,Fashion,E-Wallet,2025-03-29
CUST1454,Eka,Jakarta,40.0,Male,18140449.0,5156093.0,Electronics,Bank Transfer,2025-03-30
CUST1455,Citra,Jakarta,59.0,Male,18463365.0,14458216.0,Sports,Credit Card,2025-03-31
CUST1456,Fajar,BSD,,Male,,,Fashion,,2025-04-01
CUST1457,Hani,Yogyakarta,49.0,Female,25229189.0,2564722.0,Fashion,Credit Card,2025-04-02
CUST1458,Citra,BSD,60.0,Female,16609569.0,6659442.0,Groceries,Credit Card,2025-04-03
CUST1459,Citra,Yogyakarta,47.0,Male,4379904.0,15236395.0,Sports,E-Wallet,2025-04-04
CUST1460,Budi,Yogyakarta,56.0,Male,32014857.0,5730761.0,Electronics,Cash,2025-04-05
CUST1461,Eka,Medan,48.0,Male,43907604.0,14039600.0,Fashion,E-Wallet,2025-04-06
CUST1462,Fajar,Yogyakarta,35.0,Female,4437188.0,3001092.0,Sports,Bank Transfer,2025-04-07
CUST1463,Andi,Surabaya,53.0,Male,38210753.0,15883215.0,Sports,Bank Transfer,2025-04-08
CUST1464,Dewi,Yogyakarta,19.0,Female,37093077.0,10011142.0,Electronics,Credit Card,2025-04-09
CUST1465,Gilang,Yogyakarta,31.0,Male,29737775.0,1822907.0,Sports,Credit Card,2025-04-10
CUST1466,Hani,Yogyakarta,30.0,Female,19374601.0,13163720.0,Sports,Cash,2025-04-11
CUST1467,Andi,Jakarta,,Male,,,Sports,,2025-04-12
CUST1468,Eka,Surabaya,,Female,,,Fashion,,2025-04-13
CUST1469,Dewi,Surabaya,56.0,Male,26689071.0,7021983.0,Electronics,Credit Card,2025-04-14
CUST1470,Eka,BSD,19.0,Male,33224818.0,6626925.0,Sports,Cash,2025-04-15
CUST1471,Hani,Medan,49.0,Male,47446332.0,11377547.0,Sports,Bank Transfer,2025-04-16
CUST1472,Citra,Yogyakarta,30.0,Female,43104523.0,12474888.0,Fashion,Credit Card,2025-04-17
CUST1473,Dewi,Bandung,63.0,Male,27567790.0,8443528.0,Electronics,Bank Transfer,2025-04-18
CUST1474,Citra,Medan,44.0,Female,13999077.0,10588017.0,Groceries,Cash,2025-04-19
CUST1475,Hani,Medan,58.0,Female,43925115.0,8120364.0,Fashion,Cash,2025-04-20
CUST1476,Andi,Surabaya,34.0,Male,29263177.0,7551747.0,Electronics,Bank Transfer,2025-04-21
CUST1477,Hani,Medan,,Male,,,Sports,,2025-04-22
CUST1478,Andi,Yogyakarta,48.0,Male,24825215.0,4637871.0,Electronics,Bank Transfer,2025-04-23
CUST1479,Dewi,Yogyakarta,51.0,Female,24595966.0,17168680.0,Electronics,Credit Card,2025-04-24
CUST1480,Dewi,Jakarta,,Male,,,Electronics,,2025-04-25
CUST1481,Fajar,Yogyakarta,,Female,,,Groceries,,2025-04-26
CUST1482,Eka,Yogyakarta,,Female,,,Electronics,,2025-04-27
CUST1483,Fajar,Surabaya,23.0,Male,39185155.0,16995797.0,Groceries,E-Wallet,2025-04-28
CUST1484,Eka,Yogyakarta,36.0,Male,31997485.0,17378806.0,Sports,Credit Card,2025-04-29
CUST1485,Fajar,Jakarta,47.0,Male,20642355.0,17749544.0,Groceries,Bank Transfer,2025-04-30
CUST1486,Citra,Bandung,24.0,Male,19152789.0,16371063.0,Sports,Bank Transfer,2025-05-01
CUST1487,Dewi,Surabaya,27.0,Male,12967246.0,4909479.0,Sports,E-Wallet,2025-05-02
CUST1488,Andi,Bandung,58.0,Male,10543159.0,13853606.0,Groceries,Bank Transfer,2025-05-03
CUST1489,Eka,Surabaya,49.0,Female,8384935.0,3210691.0,Fashion,Cash,2025-05-04
CUST1490,Hani,BSD,51.0,Female,15155092.0,18235313.0,Furniture,Credit Card,2025-05-05
CUST1491,Eka,Medan,45.0,Female,17514254.0,11788962.0,Electronics,Credit Card,2025-05-06
CUST1492,Andi,BSD,32.0,Male,22678933.0,13531835.0,Furniture,Bank Transfer,2025-05-07
CUST1493,Fajar,Yogyakarta,47.0,Female,26063155.0,18171531.0,Electronics,Bank Transfer,2025-05-08
CUST1494,Eka,JKT,54.0,Female,26593741.0,19452724.0,Electronics,Cash,2025-05-09
CUST1495,Gilang,Yogyakarta,46.0,Female,21988954.0,10864827.0,Sports,E-Wallet,2025-05-10
CUST1496,Citra,Medan,39.0,Female,42247228.0,9846919.0,Electronics,Bank Transfer,2025-05-11
CUST1497,Dewi,Surabaya,21.0,Female,5639929.0,16862293.0,Electronics,Bank Transfer,2025-05-12
CUST1498,Andi,Medan,37.0,Male,6133211.0,4610784.0,Groceries,Bank Transfer,2025-05-13
CUST1499,Dewi,Jakarta,49.0,Male,30434009.0,17041290.0,Furniture,Bank Transfer,2025-05-14
CUST1500,Gilang,Medan,53.0,Female,27217665.0,2670466.0,Groceries,Credit Card,2025-05-15
CUST1501,Eka,Jakarta,21.0,Female,14616152.0,12143788.0,Electronics,Bank Transfer,2025-05-16
CUST1502,Eka,Medan,44.0,Female,4726199.0,14722008.0,Sports,Credit Card,2025-05-17
CUST1503,Hani,Jakarta,34.0,Male,49413053.0,12971728.0,Groceries,Bank Transfer,2025-05-18
CUST1504,Gilang,Bandung,29.0,Male,15756935.0,9279253.0,Groceries,E-Wallet,2025-05-19
CUST1505,Andi,Yogyakarta,39.0,Female,8071915.0,3387093.0,Fashion,Cash,2025-05-20
CUST1506,Hani,Yogyakarta,34.0,Male,35005216.0,1117481.0,Electronics,E-Wallet,2025-05-21
CUST1507,Citra,BSD,27.0,Male,3443945.0,8551115.0,Sports,Bank Transfer,2025-05-22
CUST1508,Hani,Yogyakarta,18.0,Female,9310114.0,2438377.0,Groceries,Bank Transfer,2025-05-23
CUST1509,Budi,Surabaya,39.0,Male,5276787.0,17683780.0,Groceries,Bank Transfer,2025-05-24
CUST1510,Andi,Medan,43.0,Male,44245272.0,6147511.0,Sports,E-Wallet,2025-05-25
CUST1511,Budi,BSD,35.0,Female,32018490.0,10098081.0,Electronics,Bank Transfer,2025-05-26
CUST1512,Gilang,Surabaya,31.0,Male,26278769.0,16002677.0,Fashion,E-Wallet,2025-05-27
CUST1513,Fajar,Surabaya,64.0,Male,45893202.0,15276077.0,Groceries,Credit Card,2025-05-28
CUST1514,Budi,Jakarta,46.0,Female,18342276.0,837954.0,Fashion,Cash,2025-05-29
CUST1515,Citra,Yogyakarta,29.0,Male,37829066.0,3008056.0,Furniture,Cash,2025-05-30
CUST1516,Hani,Bandung,53.0,Male,5755063.0,7940130.0,Electronics,E-Wallet,2025-05-31
CUST1517,Fajar,Bandung,52.0,Female,36091145.0,9195781.0,Furniture,Credit Card,2025-06-01
CUST1518,Hani,BSD,29.0,Female,4228807.0,6034261.0,Furniture,E-Wallet,2025-06-02
CUST1519,Budi,Bandung,,Female,,,Furniture,,2025-06-03
CUST1520,Hani,Medan,46.0,Male,35134440.0,9168055.0,Electronics,Bank Transfer,2025-06-04
CUST1521,Gilang,Bandung,28.0,Female,49457316.0,13662026.0,Electronics,Credit Card,2025-06-05
CUST1522,Fajar,BSD,50.0,Male,44156180.0,11468856.0,Sports,Credit Card,2025-06-06
CUST1523,Gilang,Bandung,23.0,Female,7463158.0,11102595.0,Fashion,Credit Card,2025-06-07
CUST1524,Budi,Medan,64.0,Male,11803208.0,11242521.0,Fashion,Cash,2025-06-08
CUST1525,Gilang,Jakarta,32.0,Female,25958638.0,14734171.0,Sports,Credit Card,2025-06-09
CUST1526,Citra,BSD,49.0,Female,38823502.0,19412448.0,Sports,Bank Transfer,2025-06-10
CUST1527,Budi,Jakarta,28.0,Female,40967791.0,7804694.0,Furniture,Bank Transfer,2025-06-11
CUST1528,Budi,Jakarta,40.0,Female,30199725.0,2478907.0,Sports,Bank Transfer,2025-06-12
CUST1529,Budi,Jakarta,,Male,,,Groceries,,2025-06-13
CUST1530,Andi,Surabaya,51.0,Female,22608785.0,4632688.0,Fashion,E-Wallet,2025-06-14
CUST1531,Hani,Yogyakarta,63.0,Female,10322153.0,2463162.0,Sports,E-Wallet,2025-06-15
CUST1532,Andi,Surabaya,51.0,Male,46391803.0,5780820.0,Groceries,Bank Transfer,2025-06-16
CUST1533,Andi,Yogyakarta,46.0,Female,39073939.0,19570010.0,Groceries,Cash,2025-06-17
CUST1534,Citra,Jakarta,21.0,Male,45023297.0,10700157.0,Groceries,E-Wallet,2025-06-18
CUST1535,Fajar,BSD,34.0,Female,21303750.0,2445704.0,Groceries,Credit Card,2025-06-19
CUST1536,Hani,Yogyakarta,52.0,Female,20601359.0,13069633.0,Furniture,E-Wallet,2025-06-20
CUST1537,Gilang,Medan,30.0,Female,19001900.0,8911940.0,Groceries,Bank Transfer,2025-06-21
CUST1538,Eka,Medan,58.0,Male,31180762.0,8377983.0,Furniture,Cash,2025-06-22
CUST1539,Budi,Bandun,56.0,Female,33284261.0,17169791.0,Furniture,E-Wallet,2025-06-23
CUST1540,Gilang,Yogyakarta,32.0,Female,3371616.0,18336916.0,Groceries,E-Wallet,2025-06-24
CUST1541,Budi,BSD,46.0,Female,21737371.0,10131033.0,Fashion,Bank Transfer,2025-06-25
CUST1542,Citra,Surabaya,46.0,Male,12163766.0,19484838.0,Groceries,Cash,2025-06-26
